failed_logins,successful_logins,priv_escalations,file_access_events,kernel_alerts,auth_ratio,unique_ips,failed_per_ip,users_count,privileged_user_targeted,multiple_failed_users_flag,priv_after_failure_flag,svc_sshd,svc_sudo,svc_kernel,hour,day_of_week,is_night,is_weekend,sensitive_file_access,suspicious_command_flag,weird_behavior_flag,failed_to_success_sequence,ip_entropy,label
35,0,0,2,1,1.0,32,1.09375,14,1,1,0,1,0,0,22,3,1,0,1,1,1,0,0.8889,ATTACK
0,2,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,16,3,0,0,1,0,0,0,1.0,NORMAL
0,1,0,2,0,0.0,3,0.0,2,0,1,0,1,0,0,12,4,0,1,1,0,0,0,3.0,NORMAL
0,3,0,0,0,0.0,3,0.0,2,0,1,0,1,0,0,11,0,0,0,0,0,1,0,3.0,NORMAL
33,0,0,2,0,1.0,25,1.32,10,1,1,0,1,0,0,23,3,1,0,1,1,1,0,0.7353,ATTACK
2,1,0,0,0,0.6666666666666666,2,1.0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,1,0.6667,NORMAL
34,0,0,2,1,1.0,38,0.8947368421052632,11,1,1,0,1,0,0,21,6,0,0,1,0,1,0,1.0857,ATTACK
1,1,1,5,1,0.5,2,0.5,1,1,0,1,1,1,0,10,5,0,1,1,0,0,1,1.0,ATTACK
2,2,1,1,0,0.5,2,1.0,1,0,0,1,1,0,0,20,0,0,0,0,0,0,1,0.6667,NORMAL
0,1,0,0,0,0.0,1,0.0,2,1,1,0,1,0,0,20,1,0,0,0,0,1,0,1.0,NORMAL
35,0,0,5,0,1.0,34,1.0294117647058822,16,1,1,0,1,0,0,13,3,0,0,0,0,1,0,0.9444,ATTACK
1,1,0,2,0,0.5,1,1.0,1,0,0,0,1,0,0,17,2,0,0,0,0,0,1,0.5,NORMAL
3,3,0,1,0,0.5,5,0.6,1,0,0,0,1,0,0,10,2,0,0,0,0,1,1,1.25,NORMAL
2,2,0,0,0,0.5,2,1.0,1,0,0,0,1,0,0,9,2,0,0,0,0,0,1,0.6667,NORMAL
0,1,1,2,0,0.0,2,0.0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,2.0,NORMAL
2,1,0,1,0,0.6666666666666666,2,1.0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,1,0.6667,NORMAL
2,3,0,2,0,0.4,1,2.0,2,0,1,0,1,1,0,17,4,0,0,0,0,1,1,0.3333,NORMAL
1,3,0,0,0,0.25,1,1.0,1,0,0,0,1,0,0,13,0,0,0,0,0,0,1,0.5,NORMAL
3,1,2,5,1,0.75,1,3.0,1,1,0,1,1,1,0,14,5,0,1,1,1,0,1,0.25,ATTACK
0,2,2,2,0,0.0,2,0.0,1,1,0,0,1,1,0,16,6,0,1,1,1,0,0,2.0,ATTACK
0,3,0,2,0,0.0,1,0.0,2,0,1,0,1,0,0,16,0,0,0,1,0,0,0,1.0,NORMAL
0,2,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,18,4,0,0,0,1,0,0,2.0,NORMAL
1,1,0,0,0,0.5,1,1.0,2,0,1,0,1,1,0,12,3,0,0,0,0,0,1,0.5,NORMAL
0,1,0,2,0,0.0,3,0.0,2,0,1,0,1,0,0,15,4,0,0,0,0,0,0,3.0,NORMAL
0,2,0,0,0,0.0,2,0.0,1,1,0,0,1,0,0,10,0,0,0,1,0,0,0,2.0,NORMAL
28,0,0,3,0,1.0,2,14.0,2,1,1,0,1,0,0,10,4,0,0,1,1,1,0,0.069,ATTACK
0,3,1,0,0,0.0,2,0.0,1,0,0,0,1,0,0,9,3,0,0,0,0,0,0,2.0,NORMAL
0,2,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,19,3,0,0,0,0,0,0,1.0,NORMAL
2,1,0,1,0,0.6666666666666666,4,0.5,1,0,0,0,1,0,0,15,2,0,0,0,0,0,1,1.3333,NORMAL
0,1,0,0,0,0.0,2,0.0,1,0,0,0,1,1,0,17,0,0,0,0,0,0,0,2.0,NORMAL
26,1,0,4,1,0.9629629629629629,2,13.0,1,0,0,0,1,0,0,8,5,0,0,1,1,1,1,0.0741,ATTACK
59,0,0,3,0,1.0,2,29.5,2,1,1,0,1,0,0,12,2,0,0,1,1,1,0,0.0333,ATTACK
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,1,0,22,4,1,0,0,0,1,1,1.5,NORMAL
1,3,0,1,0,0.25,1,1.0,2,0,1,0,1,0,0,16,0,0,0,0,0,0,1,0.5,NORMAL
1,2,0,2,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,10,4,0,0,0,0,1,1,1.0,NORMAL
0,1,0,1,0,0.0,2,0.0,1,0,0,0,1,0,0,7,3,0,0,0,1,1,0,2.0,NORMAL
1,1,2,2,0,0.5,2,0.5,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1.0,ATTACK
3,3,0,0,0,0.5,3,1.0,2,1,1,0,1,0,0,10,2,0,0,0,0,0,1,0.75,NORMAL
0,1,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,9,0,0,0,0,0,0,0,1.0,NORMAL
1,1,0,0,0,0.5,3,0.3333333333333333,2,1,1,0,1,0,0,8,4,0,0,0,0,0,1,1.5,NORMAL
2,3,0,2,0,0.4,2,1.0,2,0,1,0,1,0,0,16,0,0,0,0,1,0,1,0.6667,NORMAL
1,1,0,0,0,0.5,3,0.3333333333333333,2,0,1,0,1,0,0,22,3,1,0,1,0,0,1,1.5,NORMAL
2,1,2,2,0,0.6666666666666666,1,2.0,1,1,0,1,1,1,0,2,4,1,1,1,0,1,1,0.3333,ATTACK
2,1,0,2,0,0.6666666666666666,3,0.6666666666666666,1,0,0,0,1,0,0,10,2,0,0,0,0,1,1,1.0,NORMAL
27,0,0,3,0,1.0,28,0.9642857142857143,16,1,1,0,1,0,0,2,1,1,1,0,1,1,0,1.0,ATTACK
1,3,0,1,0,0.25,1,1.0,2,0,1,0,1,0,0,11,4,0,1,0,0,1,1,0.5,NORMAL
0,2,1,0,0,0.0,2,0.0,2,0,1,0,1,0,0,10,1,0,1,0,0,0,0,2.0,NORMAL
3,2,0,0,0,0.6,5,0.6,1,0,0,0,1,1,0,15,2,0,0,0,0,0,1,1.25,NORMAL
0,3,0,2,0,0.0,3,0.0,1,0,0,0,1,1,0,10,2,0,0,0,0,0,0,3.0,NORMAL
2,3,0,2,0,0.4,2,1.0,2,0,1,0,1,0,0,19,3,0,0,0,0,1,1,0.6667,NORMAL
1,3,0,0,0,0.25,3,0.3333333333333333,1,0,0,0,1,0,0,10,4,0,0,0,0,0,1,1.5,NORMAL
1,3,0,0,0,0.25,2,0.5,2,0,1,0,1,0,0,9,0,0,1,0,0,0,1,1.0,NORMAL
34,1,0,3,1,0.9714285714285714,35,0.9714285714285714,6,1,1,0,1,0,0,2,1,1,0,1,0,1,1,1.0,ATTACK
28,1,0,4,0,0.9655172413793104,34,0.8235294117647058,13,1,1,0,1,0,0,5,4,1,1,1,0,1,1,1.1724,ATTACK
0,1,0,0,0,0.0,1,0.0,2,0,1,0,1,0,0,11,4,0,0,1,0,0,0,1.0,NORMAL
1,2,0,0,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,5,1,1,0,0,0,0,1,1.0,NORMAL
2,3,0,0,0,0.4,3,0.6666666666666666,2,0,1,0,1,0,0,15,1,0,0,0,0,0,1,1.0,NORMAL
0,2,0,0,0,0.0,2,0.0,1,0,0,0,1,1,0,9,4,0,0,0,0,0,0,2.0,NORMAL
1,2,0,1,0,0.3333333333333333,1,1.0,1,0,0,0,1,1,0,8,1,0,0,0,0,0,1,0.5,NORMAL
2,3,0,1,0,0.4,2,1.0,1,0,0,0,1,0,0,16,1,0,0,1,0,0,1,0.6667,NORMAL
31,1,0,3,0,0.96875,1,31.0,2,0,1,0,1,0,0,10,5,0,1,1,0,1,1,0.0312,ATTACK
2,3,0,2,0,0.4,3,0.6666666666666666,1,0,0,0,1,0,0,14,1,0,0,0,1,0,1,1.0,NORMAL
75,0,0,5,1,1.0,1,75.0,2,1,1,0,1,0,0,9,5,0,1,1,1,1,0,0.0132,ATTACK
1,2,0,2,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,1,0,17,4,0,0,0,0,0,1,1.5,NORMAL
2,3,0,1,0,0.4,1,2.0,2,0,1,0,1,1,0,8,0,0,0,0,1,0,1,0.3333,NORMAL
2,2,0,2,0,0.5,1,2.0,1,0,0,0,1,1,0,16,1,0,0,0,0,1,1,0.3333,NORMAL
1,2,1,0,0,0.3333333333333333,3,0.3333333333333333,1,0,0,1,1,0,0,10,4,0,0,0,0,0,1,1.5,NORMAL
0,3,0,1,0,0.0,1,0.0,2,0,1,0,1,1,0,6,4,0,1,1,0,1,0,1.0,NORMAL
2,1,0,0,0,0.6666666666666666,2,1.0,2,0,1,0,1,0,0,14,4,0,0,0,0,0,1,0.6667,NORMAL
1,1,0,1,0,0.5,2,0.5,2,0,1,0,1,0,0,4,3,1,0,0,0,0,1,1.0,NORMAL
44,0,0,2,0,1.0,2,22.0,1,0,0,0,1,0,0,21,3,0,0,1,1,1,0,0.0444,ATTACK
5,1,0,0,0,0.8333333333333334,4,1.25,2,0,1,0,1,0,0,10,2,0,0,0,0,0,1,0.6667,NORMAL
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,19,0,0,0,0,0,0,0,2.0,NORMAL
2,2,0,2,0,0.5,1,2.0,2,0,1,0,1,0,0,22,3,1,0,1,0,0,1,0.3333,NORMAL
0,3,1,1,0,0.0,1,0.0,1,0,0,0,1,0,0,15,4,0,0,0,0,0,0,1.0,NORMAL
0,3,0,2,0,0.0,3,0.0,1,0,0,0,1,1,0,8,3,0,0,0,0,0,0,3.0,NORMAL
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,0,0,10,1,0,0,0,0,0,1,1.5,NORMAL
1,1,0,0,0,0.5,2,0.5,2,0,1,0,1,1,0,13,1,0,0,0,0,0,1,1.0,NORMAL
2,3,0,1,0,0.4,1,2.0,1,0,0,0,1,1,0,15,4,0,0,0,1,0,1,0.3333,NORMAL
0,3,0,0,0,0.0,3,0.0,2,0,1,0,1,0,0,9,1,0,0,0,0,0,0,3.0,NORMAL
2,1,0,1,0,0.6666666666666666,3,0.6666666666666666,1,0,0,0,1,0,0,10,4,0,0,0,0,0,1,1.0,NORMAL
2,2,1,1,0,0.5,1,2.0,2,0,1,1,1,0,0,6,1,0,0,1,0,0,1,0.3333,NORMAL
2,2,2,2,0,0.5,1,2.0,1,1,0,1,1,1,0,3,3,1,0,1,0,1,1,0.3333,ATTACK
3,2,2,2,1,0.6,1,3.0,1,1,0,1,1,1,0,8,0,0,1,1,1,0,1,0.25,ATTACK
2,3,0,1,0,0.4,2,1.0,2,0,1,0,1,0,0,4,4,1,0,0,0,0,1,0.6667,NORMAL
3,2,2,4,0,0.6,2,1.5,1,1,0,1,1,1,0,20,1,0,0,1,1,0,1,0.5,ATTACK
2,1,1,2,0,0.6666666666666666,1,2.0,1,0,0,1,1,0,0,9,0,0,0,0,0,0,1,0.3333,NORMAL
38,1,0,5,0,0.9743589743589743,39,0.9743589743589743,5,0,1,0,1,0,0,2,3,1,1,0,1,1,1,1.0,ATTACK
0,3,0,0,0,0.0,2,0.0,1,0,0,0,1,1,0,9,2,0,0,0,0,0,0,2.0,NORMAL
2,2,2,2,0,0.5,2,1.0,1,1,0,1,1,1,0,23,1,1,1,1,0,1,1,0.6667,ATTACK
42,0,0,5,0,1.0,1,42.0,2,1,1,0,1,0,0,3,0,1,0,0,1,1,0,0.0233,ATTACK
2,2,0,0,0,0.5,2,1.0,1,0,0,0,1,0,0,16,0,0,0,0,1,0,1,0.6667,NORMAL
4,1,0,2,0,0.8,3,1.3333333333333333,1,0,0,0,1,0,0,15,2,0,0,1,0,1,1,0.6,NORMAL
69,0,0,3,1,1.0,1,69.0,2,1,1,0,1,0,0,12,0,0,0,0,0,1,0,0.0143,ATTACK
25,1,0,5,0,0.9615384615384616,12,2.0833333333333335,17,1,1,0,1,0,0,8,2,0,0,1,0,1,1,0.4615,ATTACK
3,3,0,0,0,0.5,2,1.5,1,0,0,0,1,0,0,17,3,0,1,0,0,0,1,0.5,NORMAL
0,1,0,2,0,0.0,3,0.0,2,0,1,0,1,1,0,15,0,0,0,0,0,0,0,3.0,NORMAL
2,1,0,1,0,0.6666666666666666,1,2.0,2,0,1,0,1,0,0,18,1,0,0,1,0,0,1,0.3333,NORMAL
26,1,0,5,0,0.9629629629629629,26,1.0,16,1,1,0,1,0,0,22,3,1,0,0,0,1,1,0.963,ATTACK
2,2,0,0,0,0.5,2,1.0,2,0,1,0,1,0,0,20,4,0,0,0,0,1,1,0.6667,NORMAL
2,2,0,2,0,0.5,2,1.0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,1,0.6667,NORMAL
2,2,0,2,0,0.5,2,1.0,2,1,1,0,1,1,0,10,4,0,0,0,0,0,1,0.6667,NORMAL
3,2,0,1,0,0.6,3,1.0,1,0,0,0,1,0,0,17,2,0,0,0,0,0,1,0.75,NORMAL
0,2,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,9,4,0,0,0,0,0,0,2.0,NORMAL
0,1,0,0,0,0.0,1,0.0,2,0,1,0,1,0,0,20,3,0,0,0,0,0,0,1.0,NORMAL
0,2,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,7,0,0,0,0,0,1,0,1.0,NORMAL
1,1,1,5,0,0.5,2,0.5,1,1,0,1,1,1,0,18,5,0,0,1,1,0,1,1.0,ATTACK
0,3,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,17,0,0,0,0,0,0,0,1.0,NORMAL
0,2,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,14,1,0,0,0,0,0,0,1.0,NORMAL
0,3,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,23,0,1,0,0,0,0,0,2.0,NORMAL
2,3,0,2,0,0.4,1,2.0,2,0,1,0,1,1,0,8,1,0,0,1,0,1,1,0.3333,NORMAL
1,1,0,1,0,0.5,2,0.5,2,0,1,0,1,0,0,11,0,0,0,0,0,0,1,1.0,NORMAL
0,1,0,1,0,0.0,3,0.0,1,0,0,0,1,0,0,19,3,0,0,0,1,1,0,3.0,NORMAL
0,2,0,1,0,0.0,2,0.0,1,0,0,0,1,1,0,14,3,0,0,0,0,0,0,2.0,NORMAL
2,1,2,4,1,0.6666666666666666,1,2.0,1,1,0,1,1,1,0,7,3,0,1,1,0,1,1,0.3333,ATTACK
0,3,0,0,0,0.0,2,0.0,1,0,0,0,1,0,0,3,4,1,0,0,1,0,0,2.0,NORMAL
0,2,1,3,0,0.0,1,0.0,1,1,0,0,1,1,0,9,4,0,0,1,0,1,0,1.0,ATTACK
36,1,0,4,1,0.972972972972973,10,3.6,19,1,1,0,1,0,0,15,1,0,0,0,1,1,1,0.2703,ATTACK
77,1,0,4,0,0.9871794871794872,1,77.0,1,1,0,0,1,0,0,17,5,0,0,1,0,1,1,0.0128,ATTACK
1,2,0,0,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,6,3,0,0,0,0,0,1,1.0,NORMAL
1,1,2,4,0,0.5,2,0.5,1,1,0,1,1,1,0,20,4,0,0,1,0,0,1,1.0,ATTACK
1,3,0,0,0,0.25,1,1.0,2,0,1,0,1,0,0,13,4,0,0,0,0,1,1,0.5,NORMAL
1,1,0,0,0,0.5,2,0.5,2,0,1,0,1,1,0,15,0,0,0,0,1,1,1,1.0,NORMAL
0,3,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,14,3,0,0,1,0,0,0,1.0,NORMAL
1,3,1,2,0,0.25,3,0.3333333333333333,1,0,0,1,1,1,0,15,2,0,1,1,1,0,1,1.5,NORMAL
0,1,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,18,1,0,0,0,0,0,0,1.0,NORMAL
1,1,0,2,0,0.5,2,0.5,1,0,0,0,1,0,0,13,3,0,0,0,0,0,1,1.0,NORMAL
2,2,0,0,0,0.5,2,1.0,2,0,1,0,1,0,0,15,0,0,0,0,0,0,1,0.6667,NORMAL
1,3,1,1,0,0.25,3,0.3333333333333333,1,0,0,1,1,1,0,4,3,1,0,0,0,1,1,1.5,NORMAL
6,1,1,1,0,0.8571428571428571,3,2.0,1,0,0,1,1,0,0,21,1,0,0,1,0,0,1,0.4286,NORMAL
58,0,0,4,1,1.0,1,58.0,1,1,0,0,1,0,0,19,6,0,0,1,0,1,0,0.0169,ATTACK
2,3,0,2,0,0.4,2,1.0,1,0,0,0,1,0,0,11,0,0,0,1,0,1,1,0.6667,NORMAL
1,2,0,2,0,0.3333333333333333,1,1.0,2,0,1,0,1,1,0,8,0,0,0,1,0,0,1,0.5,NORMAL
2,1,0,2,0,0.6666666666666666,3,0.6666666666666666,1,1,0,0,1,0,0,10,4,0,0,0,0,0,1,1.0,NORMAL
24,0,0,5,0,1.0,34,0.7058823529411765,10,1,1,0,1,0,0,16,2,0,0,1,0,1,0,1.36,ATTACK
2,2,1,2,0,0.5,2,1.0,1,0,0,1,1,1,0,14,6,0,0,1,0,0,1,0.6667,ATTACK
2,3,0,2,0,0.4,2,1.0,1,0,0,0,1,0,0,15,1,0,0,0,1,0,1,0.6667,NORMAL
2,1,0,2,0,0.6666666666666666,2,1.0,1,0,0,0,1,1,0,19,4,0,0,0,0,0,1,0.6667,NORMAL
0,2,1,0,0,0.0,2,0.0,1,0,0,0,1,0,0,1,4,1,0,0,0,1,0,2.0,NORMAL
1,2,0,2,0,0.3333333333333333,2,0.5,1,0,0,0,1,1,0,16,4,0,0,0,1,0,1,1.0,NORMAL
2,2,1,0,0,0.5,1,2.0,1,0,0,1,1,0,0,9,3,0,0,0,0,0,1,0.3333,NORMAL
1,3,0,1,0,0.25,2,0.5,1,0,0,0,1,0,0,15,0,0,0,0,0,0,1,1.0,NORMAL
4,3,0,2,0,0.5714285714285714,5,0.8,2,0,1,0,1,0,0,11,2,0,0,0,0,0,1,1.0,NORMAL
0,3,0,2,0,0.0,1,0.0,2,0,1,0,1,1,0,10,3,0,0,0,0,0,0,1.0,NORMAL
2,3,0,0,0,0.4,3,0.6666666666666666,1,0,0,0,1,0,0,11,0,0,0,0,0,0,1,1.0,NORMAL
0,2,1,3,0,0.0,1,0.0,1,1,0,0,1,1,0,16,0,0,0,0,1,1,0,1.0,ATTACK
23,0,0,4,0,1.0,1,23.0,1,1,0,0,1,0,0,4,5,1,0,1,1,1,0,0.0417,ATTACK
2,2,1,4,0,0.5,1,2.0,1,0,0,1,1,1,0,8,5,0,0,0,1,0,1,0.3333,ATTACK
0,1,1,0,0,0.0,3,0.0,2,0,1,0,1,0,0,12,2,0,0,1,0,0,0,3.0,NORMAL
1,1,1,4,0,0.5,2,0.5,1,1,0,1,1,1,0,23,6,1,1,1,1,1,1,1.0,ATTACK
0,2,0,2,0,0.0,2,0.0,1,0,0,0,1,0,0,15,4,0,0,1,1,1,0,2.0,NORMAL
12,1,0,4,0,0.9230769230769231,22,0.5454545454545454,18,1,1,0,1,0,0,13,1,0,0,0,1,1,1,1.6923,ATTACK
1,2,0,0,0,0.3333333333333333,2,0.5,2,0,1,0,1,0,0,18,3,0,0,0,0,1,1,1.0,NORMAL
36,1,0,2,1,0.972972972972973,30,1.2,17,1,1,0,1,0,0,20,4,0,1,1,1,1,1,0.8108,ATTACK
3,2,0,2,0,0.6,4,0.75,2,0,1,0,1,1,0,7,0,0,0,0,1,0,1,1.0,NORMAL
0,3,0,1,0,0.0,3,0.0,2,1,1,0,1,0,0,15,0,0,0,0,0,0,0,3.0,NORMAL
0,3,0,2,0,0.0,2,0.0,2,0,1,0,1,0,0,20,2,0,0,0,1,0,0,2.0,NORMAL
5,2,1,2,0,0.7142857142857143,4,1.25,2,0,1,1,1,1,0,18,2,0,0,0,0,0,1,0.6667,NORMAL
49,0,0,3,0,1.0,2,24.5,2,1,1,0,1,0,0,18,3,0,0,1,1,1,0,0.04,ATTACK
2,3,0,1,0,0.4,3,0.6666666666666666,1,0,0,0,1,0,0,9,2,0,0,0,0,1,1,1.0,NORMAL
1,2,0,2,0,0.3333333333333333,1,1.0,1,0,0,0,1,1,0,20,2,0,0,0,0,0,1,0.5,NORMAL
50,0,0,4,1,1.0,1,50.0,1,0,0,0,1,0,0,6,0,0,1,1,1,1,0,0.0196,ATTACK
39,0,0,5,0,1.0,2,19.5,1,1,0,0,1,0,0,11,6,0,0,1,0,1,0,0.05,ATTACK
1,2,0,2,0,0.3333333333333333,2,0.5,1,0,0,0,1,0,0,17,4,0,1,0,0,0,1,1.0,NORMAL
4,2,1,0,0,0.6666666666666666,2,2.0,2,0,1,1,1,0,0,15,3,0,0,0,0,0,1,0.4,NORMAL
1,2,1,2,0,0.3333333333333333,2,0.5,1,0,0,1,1,0,0,16,1,0,0,0,0,0,1,1.0,NORMAL
1,3,0,2,0,0.25,1,1.0,2,0,1,0,1,1,0,8,1,0,0,0,0,0,1,0.5,NORMAL
43,1,0,4,0,0.9772727272727273,2,21.5,1,1,0,0,1,0,0,17,4,0,0,0,1,1,1,0.0455,ATTACK
18,0,0,3,1,1.0,27,0.6666666666666666,18,1,1,0,1,0,0,10,3,0,0,0,0,1,0,1.4211,ATTACK
3,1,1,4,1,0.75,2,1.5,1,1,0,1,1,1,0,16,3,0,0,0,1,0,1,0.5,ATTACK
0,2,2,4,0,0.0,1,0.0,1,1,0,0,1,1,0,15,2,0,1,0,1,0,0,1.0,ATTACK
0,2,0,1,0,0.0,3,0.0,1,0,0,0,1,0,0,13,3,0,0,0,1,0,0,3.0,NORMAL
2,2,0,1,0,0.5,2,1.0,2,0,1,0,1,1,0,15,4,0,0,0,1,0,1,0.6667,NORMAL
1,1,0,0,0,0.5,3,0.3333333333333333,1,0,0,0,1,1,0,13,0,0,0,0,0,1,1,1.5,NORMAL
1,3,0,2,0,0.25,3,0.3333333333333333,1,0,0,0,1,0,0,15,1,0,0,0,1,1,1,1.5,NORMAL
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,2,0,1,0,1,1,0,9,2,0,0,0,0,0,1,1.5,NORMAL
2,3,1,0,0,0.4,2,1.0,1,0,0,1,1,0,0,11,3,0,0,0,1,0,1,0.6667,NORMAL
2,1,0,0,0,0.6666666666666666,2,1.0,2,0,1,0,1,0,0,15,0,0,1,0,0,0,1,0.6667,NORMAL
20,0,0,2,0,1.0,18,1.1111111111111112,18,0,1,0,1,0,0,15,0,0,0,0,1,1,0,0.8571,ATTACK
4,1,0,1,0,0.8,4,1.0,1,0,0,0,1,0,0,11,3,0,0,0,0,0,1,0.8,NORMAL
1,2,0,1,0,0.3333333333333333,2,0.5,1,1,0,0,1,0,0,17,4,0,0,0,0,0,1,1.0,NORMAL
0,1,0,1,0,0.0,1,0.0,1,1,0,0,1,0,0,5,2,1,0,0,0,0,0,1.0,NORMAL
3,1,0,1,0,0.75,3,1.0,2,0,1,0,1,0,0,14,2,0,0,0,0,0,1,0.75,NORMAL
2,3,0,0,0,0.4,1,2.0,1,0,0,0,1,0,0,16,4,0,0,0,0,0,1,0.3333,NORMAL
79,1,0,2,0,0.9875,1,79.0,1,1,0,0,1,0,0,20,1,0,1,1,0,1,1,0.0125,ATTACK
0,1,0,2,0,0.0,2,0.0,2,0,1,0,1,1,0,9,2,0,0,1,0,0,0,2.0,NORMAL
0,2,1,3,1,0.0,2,0.0,1,1,0,0,1,1,0,12,4,0,0,0,0,0,0,2.0,ATTACK
4,1,1,1,0,0.8,4,1.0,2,1,1,1,1,0,0,10,4,0,0,1,0,0,1,0.8,NORMAL
0,1,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,11,1,0,0,0,0,0,0,1.0,NORMAL
2,1,0,1,0,0.6666666666666666,3,0.6666666666666666,2,0,1,0,1,0,0,12,3,0,0,0,0,0,1,1.0,NORMAL
2,2,1,0,0,0.5,1,2.0,2,0,1,1,1,0,0,15,3,0,0,0,0,0,1,0.3333,NORMAL
12,0,0,2,0,1.0,18,0.6666666666666666,6,1,1,0,1,0,0,11,2,0,0,1,0,1,0,1.3846,ATTACK
25,0,0,5,1,1.0,2,12.5,2,1,1,0,1,0,0,0,3,1,1,1,1,1,0,0.0769,ATTACK
0,1,0,2,0,0.0,1,0.0,2,0,1,0,1,1,0,19,3,0,0,0,1,0,0,1.0,NORMAL
1,2,0,0,0,0.3333333333333333,3,0.3333333333333333,1,0,0,0,1,0,0,8,2,0,0,0,0,0,1,1.5,NORMAL
0,1,0,2,0,0.0,2,0.0,1,0,0,0,1,0,0,17,2,0,0,0,0,0,0,2.0,NORMAL
0,1,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,10,4,0,0,0,0,1,0,1.0,NORMAL
0,2,0,2,0,0.0,1,0.0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,0,1.0,NORMAL
1,1,0,0,0,0.5,3,0.3333333333333333,2,0,1,0,1,0,0,13,1,0,0,0,0,0,1,1.5,NORMAL
2,1,1,2,0,0.6666666666666666,2,1.0,2,0,1,1,1,0,0,14,4,0,0,0,0,0,1,0.6667,NORMAL
1,3,0,2,0,0.25,3,0.3333333333333333,2,0,1,0,1,0,0,10,4,0,0,0,0,0,1,1.5,NORMAL
3,2,2,3,0,0.6,2,1.5,1,1,0,1,1,1,0,4,5,1,0,1,1,1,1,0.5,ATTACK
35,0,0,5,0,1.0,2,17.5,1,1,0,0,1,0,0,15,1,0,0,1,0,1,0,0.0556,ATTACK
0,2,1,1,0,0.0,2,0.0,1,0,0,0,1,0,0,10,1,0,0,0,0,0,0,2.0,NORMAL
1,3,0,1,0,0.25,3,0.3333333333333333,2,1,1,0,1,0,0,18,1,0,0,0,0,0,1,1.5,NORMAL
4,3,0,1,0,0.5714285714285714,3,1.3333333333333333,1,0,0,0,1,0,0,16,2,0,0,0,0,0,1,0.6,NORMAL
0,3,1,2,0,0.0,2,0.0,2,0,1,0,1,1,0,8,3,0,0,1,0,0,0,2.0,NORMAL
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,1,0,7,4,0,0,0,0,0,0,2.0,NORMAL
2,2,0,0,0,0.5,3,0.6666666666666666,1,0,0,0,1,0,0,7,2,0,0,0,0,1,1,1.0,NORMAL
3,2,2,3,0,0.6,1,3.0,1,1,0,1,1,1,0,0,5,1,0,1,1,1,1,0.25,ATTACK
0,2,0,0,0,0.0,3,0.0,1,0,0,0,1,1,0,9,4,0,0,0,0,1,0,3.0,NORMAL
0,3,0,1,0,0.0,3,0.0,2,0,1,0,1,0,0,0,2,1,0,0,0,0,0,3.0,NORMAL
5,3,0,0,0,0.625,5,1.0,1,0,0,0,1,0,0,13,0,0,0,0,0,0,1,0.8333,NORMAL
2,2,0,0,0,0.5,2,1.0,2,0,1,0,1,1,0,9,1,0,1,0,1,0,1,0.6667,NORMAL
19,1,0,5,0,0.95,23,0.8260869565217391,5,1,1,0,1,0,0,20,4,0,0,1,1,1,1,1.15,ATTACK
74,0,0,5,0,1.0,2,37.0,2,0,1,0,1,0,0,0,6,1,1,1,1,1,0,0.0267,ATTACK
0,2,0,1,0,0.0,2,0.0,2,0,1,0,1,0,0,13,4,0,0,1,0,0,0,2.0,NORMAL
0,3,0,1,0,0.0,1,0.0,1,0,0,0,1,0,0,8,4,0,0,0,1,0,0,1.0,NORMAL
0,2,0,1,0,0.0,1,0.0,2,0,1,0,1,0,0,8,4,0,1,0,0,0,0,1.0,NORMAL
2,2,0,0,0,0.5,1,2.0,2,0,1,0,1,0,0,20,2,0,0,0,0,0,1,0.3333,NORMAL
51,0,0,5,0,1.0,2,25.5,2,0,1,0,1,0,0,4,2,1,0,0,1,1,0,0.0385,ATTACK
